,index,algo,cell,dset,measure,split,value
2313,18,deneux,18,2,auc,train,0.7287270167812997
2314,19,deneux,19,2,auc,train,0.9422633097298715
2315,20,deneux,20,2,auc,train,0.9809626436781609
2316,0,friedrich,0,2,corr,train,0.7539204596179853
2317,1,friedrich,1,2,corr,train,0.5077251556013263
2318,2,friedrich,2,2,corr,train,0.7574609734796867
2319,3,friedrich,3,2,corr,train,0.24776138981125162
2320,4,friedrich,4,2,corr,train,0.2794537329295753
2321,5,friedrich,5,2,corr,train,0.7587427544953002
2322,6,friedrich,6,2,corr,train,0.5719133087611356
2323,7,friedrich,7,2,corr,train,0.598184499703027
2324,8,friedrich,8,2,corr,train,0.6475515869551458
2325,9,friedrich,9,2,corr,train,0.8559843449720518
2326,10,friedrich,10,2,corr,train,0.7969529170254478
2327,11,friedrich,11,2,corr,train,0.811849530892548
2328,12,friedrich,12,2,corr,train,0.7653303993748283
2329,13,friedrich,13,2,corr,train,0.8202195493323452
2330,14,friedrich,14,2,corr,train,0.785650408785572
2331,15,friedrich,15,2,corr,train,0.75388179919271
2332,16,friedrich,16,2,corr,train,0.7334718952711407
2333,17,friedrich,17,2,corr,train,0.769878808415775
2334,18,friedrich,18,2,corr,train,0.347482677201784
2335,19,friedrich,19,2,corr,train,0.8087085104363552
2336,20,friedrich,20,2,corr,train,0.8192570416134808
2337,0,friedrich,0,2,corr_bits,train,1.2122200581105806
2338,1,friedrich,1,2,corr_bits,train,0.43009061362736134
2339,2,friedrich,2,2,corr_bits,train,1.2302185345472931
2340,3,friedrich,3,2,corr_bits,train,0.09139566422478086
2341,4,friedrich,4,2,corr_bits,train,0.11730904628714492
2342,5,friedrich,5,2,corr_bits,train,1.2368113444439797
2343,6,friedrich,6,2,corr_bits,train,0.5715034555566922
2344,7,friedrich,7,2,corr_bits,train,0.6389609094675326
2345,8,friedrich,8,2,corr_bits,train,0.7841923468605021
2346,9,friedrich,9,2,corr_bits,train,1.9035179069330754
2347,10,friedrich,10,2,corr_bits,train,1.4545611851174791
2348,11,friedrich,11,2,corr_bits,train,1.552578059953833
2349,12,friedrich,12,2,corr_bits,train,1.2713589056435721
2350,13,friedrich,13,2,corr_bits,train,1.6115794698176575
2351,14,friedrich,14,2,corr_bits,train,1.38551276905573
2352,15,friedrich,15,2,corr_bits,train,1.2120252213822855
2353,16,friedrich,16,2,corr_bits,train,1.113975978902764
2354,17,friedrich,17,2,corr_bits,train,1.2958836732993548
2355,18,friedrich,18,2,corr_bits,train,0.18564516626105299
2356,19,friedrich,19,2,corr_bits,train,1.531195480882989
2357,20,friedrich,20,2,corr_bits,train,1.604639258149416
2358,0,friedrich,0,2,rank,train,0.7125881173652634
2359,1,friedrich,1,2,rank,train,0.37090708459989175
2360,2,friedrich,2,2,rank,train,0.40985992947397365
2361,3,friedrich,3,2,rank,train,0.4282872167227791
2362,4,friedrich,4,2,rank,train,0.48404666807481556
2363,5,friedrich,5,2,rank,train,0.48700455570436235
2364,6,friedrich,6,2,rank,train,0.44958180422640454
2365,7,friedrich,7,2,rank,train,0.5489072391442361
2366,8,friedrich,8,2,rank,train,0.45287172214437516
2367,9,friedrich,9,2,rank,train,0.5159019716971917
2368,10,friedrich,10,2,rank,train,0.4610937675861723
2369,11,friedrich,11,2,rank,train,0.48002872930126056
2370,12,friedrich,12,2,rank,train,0.5898175959560398
2371,13,friedrich,13,2,rank,train,0.29819971837104126
2372,14,friedrich,14,2,rank,train,0.4919553247673448
2373,15,friedrich,15,2,rank,train,0.5110394575830106
2374,16,friedrich,16,2,rank,train,0.551603134164374
2375,17,friedrich,17,2,rank,train,0.604673600777668
2376,18,friedrich,18,2,rank,train,0.3396139949259748
2377,19,friedrich,19,2,rank,train,0.3612492973897614
2378,20,friedrich,20,2,rank,train,0.41172699216351777
2379,0,friedrich,0,2,auc,train,0.8659099953918981
2380,1,friedrich,1,2,auc,train,0.8715034276258765
2381,2,friedrich,2,2,auc,train,0.878288229892508
2382,3,friedrich,3,2,auc,train,0.7578568500644355
2383,4,friedrich,4,2,auc,train,0.7785443606672656
2384,5,friedrich,5,2,auc,train,0.8920819151473107
2385,6,friedrich,6,2,auc,train,0.815166463437165
2386,7,friedrich,7,2,auc,train,0.8006545599262703
2387,8,friedrich,8,2,auc,train,0.8332423061581419
2388,9,friedrich,9,2,auc,train,0.944944550012346
2389,10,friedrich,10,2,auc,train,0.8667496225987392
2390,11,friedrich,11,2,auc,train,0.9246528881822998
2391,12,friedrich,12,2,auc,train,0.8708362734987062
2392,13,friedrich,13,2,auc,train,0.86325220768974
2393,14,friedrich,14,2,auc,train,0.9078019803882021
2394,15,friedrich,15,2,auc,train,0.914543630892678
2395,16,friedrich,16,2,auc,train,0.8737262525115573
2396,17,friedrich,17,2,auc,train,0.8576130096386785
2397,18,friedrich,18,2,auc,train,0.6925311485126509
2398,19,friedrich,19,2,auc,train,0.9367886178861788
2399,20,friedrich,20,2,auc,train,0.9815014367816092
2400,0,machado,0,2,corr,train,0.711243753744185
2401,1,machado,1,2,corr,train,0.5120479565438585
2402,2,machado,2,2,corr,train,0.7206224995840942
2403,3,machado,3,2,corr,train,0.21559368932438394
2404,4,machado,4,2,corr,train,0.24009620580866317
2405,5,machado,5,2,corr,train,0.6461785615962391
2406,6,machado,6,2,corr,train,0.5187611656818116
2407,7,machado,7,2,corr,train,0.34044851973114726
2408,8,machado,8,2,corr,train,0.40610856005968093
2409,9,machado,9,2,corr,train,0.801757766159046
2410,10,machado,10,2,corr,train,0.7276035832477744
2411,11,machado,11,2,corr,train,0.7596192022886258
2412,12,machado,12,2,corr,train,0.5307491999429119
2413,13,machado,13,2,corr,train,0.6082814947015108
2414,14,machado,14,2,corr,train,0.7151748111723979
2415,15,machado,15,2,corr,train,0.6927425107012575
2416,16,machado,16,2,corr,train,0.6921290928091142
2417,17,machado,17,2,corr,train,0.7165148113448702
2418,18,machado,18,2,corr,train,0.3754034871893884
2419,19,machado,19,2,corr,train,0.753837443789169
2420,20,machado,20,2,corr,train,0.8097279649154351
2421,0,machado,0,2,corr_bits,train,1.0170306647643845
2422,1,machado,1,2,corr_bits,train,0.43868483281331117
2423,2,machado,2,2,corr_bits,train,1.0567816481868957
2424,3,machado,3,2,corr_bits,train,0.06866586226094211
2425,4,machado,4,2,corr_bits,train,0.08565926549679408
2426,5,machado,5,2,corr_bits,train,0.7797857959277226
2427,6,machado,6,2,corr_bits,train,0.45228001193605705
2428,7,machado,7,2,corr_bits,train,0.17772701037786773
2429,8,machado,8,2,corr_bits,train,0.2600208729420843
2430,9,machado,9,2,corr_bits,train,1.4852586817296405
2431,10,machado,10,2,corr_bits,train,1.0874481554172324
2432,11,machado,11,2,corr_bits,train,1.2413431905191306
2433,12,machado,12,2,corr_bits,train,0.4773309610247681
2434,13,machado,13,2,corr_bits,train,0.6665908691620539
2435,14,machado,14,2,corr_bits,train,1.0334957327869616
2436,15,machado,15,2,corr_bits,train,0.9431173823849944
2437,16,machado,16,2,corr_bits,train,0.9407629149978969
2438,17,machado,17,2,corr_bits,train,1.0391724287415387
2439,18,machado,18,2,corr_bits,train,0.2191486717174159
2440,19,machado,19,2,corr_bits,train,1.211801728416276
2441,20,machado,20,2,corr_bits,train,1.5380917051386649
2442,0,machado,0,2,rank,train,0.6374237445936123
2443,1,machado,1,2,rank,train,0.3415625563813701
2444,2,machado,2,2,rank,train,0.3454330666581161
2445,3,machado,3,2,rank,train,0.32331153507513244
2446,4,machado,4,2,rank,train,0.36142285902117355
2447,5,machado,5,2,rank,train,0.38694599828350795
2448,6,machado,6,2,rank,train,0.38430633504264644
2449,7,machado,7,2,rank,train,0.4583068403741113
2450,8,machado,8,2,rank,train,0.27712196908797526
2451,9,machado,9,2,rank,train,0.41695982978141977
2452,10,machado,10,2,rank,train,0.36339343898763243
2453,11,machado,11,2,rank,train,0.3820788561733854
2454,12,machado,12,2,rank,train,0.4742460278685558
2455,13,machado,13,2,rank,train,0.2462284999957734
2456,14,machado,14,2,rank,train,0.40474174624288295
2457,15,machado,15,2,rank,train,0.4307106472767558
2458,16,machado,16,2,rank,train,0.4756143764392332
2459,17,machado,17,2,rank,train,0.4967658112354148
2460,18,machado,18,2,rank,train,0.33858366731792594
2461,19,machado,19,2,rank,train,0.30927121427678383
2462,20,machado,20,2,rank,train,0.3517097633252699
2463,0,machado,0,2,auc,train,0.9006173809224581
2464,1,machado,1,2,auc,train,0.8914092664092664
2465,2,machado,2,2,auc,train,0.8744125749473343
2466,3,machado,3,2,auc,train,0.7532932860315129
2467,4,machado,4,2,auc,train,0.7661653058301102
2468,5,machado,5,2,auc,train,0.8788887202722916
2469,6,machado,6,2,auc,train,0.8250000000000001
2470,7,machado,7,2,auc,train,0.7885645762640862
2471,8,machado,8,2,auc,train,0.7333098094565984
2472,9,machado,9,2,auc,train,0.9283310251537893
2473,10,machado,10,2,auc,train,0.8515824326344779
2474,11,machado,11,2,auc,train,0.9080038862391803
2475,12,machado,12,2,auc,train,0.8586458955291392
2476,13,machado,13,2,auc,train,0.8479728704518557
2477,14,machado,14,2,auc,train,0.8904483725665331
2478,15,machado,15,2,auc,train,0.9010096957539285
2479,16,machado,16,2,auc,train,0.8881568845255402
2480,17,machado,17,2,auc,train,0.8425487088294418
2481,18,machado,18,2,auc,train,0.7106877369324426
2482,19,machado,19,2,auc,train,0.9389817728822449
2483,20,machado,20,2,auc,train,0.9660261015325671
2484,0,mineault,0,2,corr,train,0.7719947660648239
2485,1,mineault,1,2,corr,train,0.4902248475847442
2486,2,mineault,2,2,corr,train,0.7730048105523567
2487,3,mineault,3,2,corr,train,0.24924507236416582
2488,4,mineault,4,2,corr,train,0.28785851142456537
2489,5,mineault,5,2,corr,train,0.7683831565881687
2490,6,mineault,6,2,corr,train,0.6316979706848882
2491,7,mineault,7,2,corr,train,0.6496028398456126
2492,8,mineault,8,2,corr,train,0.7850561067641242
2493,9,mineault,9,2,corr,train,0.8442164197954612
2494,10,mineault,10,2,corr,train,0.7926667742774139
2495,11,mineault,11,2,corr,train,0.8009897962151871
2496,12,mineault,12,2,corr,train,0.7756801475756057
2497,13,mineault,13,2,corr,train,0.8474141535458171
2498,14,mineault,14,2,corr,train,0.792387613894851
2499,15,mineault,15,2,corr,train,0.7441005233662136
2500,16,mineault,16,2,corr,train,0.7253078503244925
2501,17,mineault,17,2,corr,train,0.7621739509006533
2502,18,mineault,18,2,corr,train,0.3804405058744744
2503,19,mineault,19,2,corr,train,0.8055898681617735
2504,20,mineault,20,2,corr,train,0.8559071798799719
2505,0,mineault,0,2,corr_bits,train,1.3074868099622317
2506,1,mineault,1,2,corr_bits,train,0.3965370166870627
2507,2,mineault,2,2,corr_bits,train,1.3130699204961787
2508,3,mineault,3,2,corr_bits,train,0.09252952845005627
2509,4,mineault,4,2,corr_bits,train,0.12479008724170076
2510,5,mineault,5,2,corr_bits,train,1.287757025341376
2511,6,mineault,6,2,corr_bits,train,0.7346647111092416
2512,7,mineault,7,2,corr_bits,train,0.7908182909684262
2513,8,mineault,8,2,corr_bits,train,1.3819985514940556
2514,9,mineault,9,2,corr_bits,train,1.7993769486945825
2515,10,mineault,10,2,corr_bits,train,1.4278694229524245
2516,11,mineault,11,2,corr_bits,train,1.4802956839364614
2517,12,mineault,12,2,corr_bits,train,1.327999056430725
2518,13,mineault,13,2,corr_bits,train,1.8267996217600244
2519,14,mineault,14,2,corr_bits,train,1.4261529157380288
2520,15,mineault,15,2,corr_bits,train,1.163867704106392
2521,16,mineault,16,2,corr_bits,train,1.0772586061442455
2522,17,mineault,17,2,corr_bits,train,1.2546650074786663
2523,18,mineault,18,2,corr_bits,train,0.22555655682516945
2524,19,mineault,19,2,corr_bits,train,1.5103544586228737
2525,20,mineault,20,2,corr_bits,train,1.9028050861522074
2526,0,mineault,0,2,rank,train,0.678538414117994
2527,1,mineault,1,2,rank,train,0.34265790209360125
2528,2,mineault,2,2,rank,train,0.4367382151095068
2529,3,mineault,3,2,rank,train,0.36275140668163536
2530,4,mineault,4,2,rank,train,0.48830135323819174
2531,5,mineault,5,2,rank,train,0.4839537219729978
2532,6,mineault,6,2,rank,train,0.46499594927565663
2533,7,mineault,7,2,rank,train,0.5612365867309029
2534,8,mineault,8,2,rank,train,0.5759754206768126
2535,9,mineault,9,2,rank,train,0.5334275175615776
2536,10,mineault,10,2,rank,train,0.47150122313167325
2537,11,mineault,11,2,rank,train,0.4505301258600741
2538,12,mineault,12,2,rank,train,0.5940446036854937
2539,13,mineault,13,2,rank,train,0.2804668460314577
2540,14,mineault,14,2,rank,train,0.495900704806903
2541,15,mineault,15,2,rank,train,0.4965709000065903
2542,16,mineault,16,2,rank,train,0.5614892948388952
2543,17,mineault,17,2,rank,train,0.5798150309070046
2544,18,mineault,18,2,rank,train,0.33579485376075935
2545,19,mineault,19,2,rank,train,0.3460081733022784
2546,20,mineault,20,2,rank,train,0.4072817329343522
2547,0,mineault,0,2,auc,train,0.9131016714842277
2548,1,mineault,1,2,auc,train,0.8742268142778347
2549,2,mineault,2,2,auc,train,0.8837828672944538
2550,3,mineault,3,2,auc,train,0.7538336886867846
2551,4,mineault,4,2,auc,train,0.7949323488429634
2552,5,mineault,5,2,auc,train,0.8899099226049819
2553,6,mineault,6,2,auc,train,0.8698333518087427
2554,7,mineault,7,2,auc,train,0.8227671651795065
2555,8,mineault,8,2,auc,train,0.8071553496364027
2556,9,mineault,9,2,auc,train,0.9401725230012774
2557,10,mineault,10,2,auc,train,0.8585420494938242
2558,11,mineault,11,2,auc,train,0.9165447800741918
2559,12,mineault,12,2,auc,train,0.9154521522010529
2560,13,mineault,13,2,auc,train,0.8723788425939976
2561,14,mineault,14,2,auc,train,0.9145297298335591
2562,15,mineault,15,2,auc,train,0.8709885211189122
2563,16,mineault,16,2,auc,train,0.8752699413561593
2564,17,mineault,17,2,auc,train,0.8634941497860934
2565,18,mineault,18,2,auc,train,0.7160962794660608
2566,19,mineault,19,2,auc,train,0.9463119590873328
2567,20,mineault,20,2,auc,train,0.9823395593869731
2568,0,pachitariu,0,2,corr,train,0.7656166720275954
2569,1,pachitariu,1,2,corr,train,0.49205626249387974
2570,2,pachitariu,2,2,corr,train,0.7087369052086674
2571,3,pachitariu,3,2,corr,train,0.24494956799588796
2572,4,pachitariu,4,2,corr,train,0.2836717572770739
2573,5,pachitariu,5,2,corr,train,0.7004951527594808
2574,6,pachitariu,6,2,corr,train,0.5791872796586748
2575,7,pachitariu,7,2,corr,train,0.47875044561213476
2576,8,pachitariu,8,2,corr,train,0.5417833935236399
2577,9,pachitariu,9,2,corr,train,0.8233836796210837
2578,10,pachitariu,10,2,corr,train,0.7662501242515724
2579,11,pachitariu,11,2,corr,train,0.755952537045167
2580,12,pachitariu,12,2,corr,train,0.5773883177191437
2581,13,pachitariu,13,2,corr,train,0.5837806615926499
2582,14,pachitariu,14,2,corr,train,0.7474405327516795
2583,15,pachitariu,15,2,corr,train,0.6893814557098321
2584,16,pachitariu,16,2,corr,train,0.7314032722565696
2585,17,pachitariu,17,2,corr,train,0.7700541357295865
2586,18,pachitariu,18,2,corr,train,0.3840346760687328
2587,19,pachitariu,19,2,corr,train,0.7467312684820006
2588,20,pachitariu,20,2,corr,train,0.7587383241517281
2589,0,pachitariu,0,2,corr_bits,train,1.2728859848782985
2590,1,pachitariu,1,2,corr_bits,train,0.3999574516585106
2591,2,pachitariu,2,2,corr_bits,train,1.0066749001853266
2592,3,pachitariu,3,2,corr_bits,train,0.08926778450594276
2593,4,pachitariu,4,2,corr_bits,train,0.1210309268108246
2594,5,pachitariu,5,2,corr_bits,train,0.9733938491802132
2595,6,pachitariu,6,2,corr_bits,train,0.5895675057065453
2596,7,pachitariu,7,2,corr_bits,train,0.375575246365956
2597,8,pachitariu,8,2,corr_bits,train,0.5012982557835165
2598,9,pachitariu,9,2,corr_bits,train,1.6346912645335108
2599,10,pachitariu,10,2,corr_bits,train,1.2762728347132566
2600,11,pachitariu,11,2,corr_bits,train,1.2225124911916232
2601,12,pachitariu,12,2,corr_bits,train,0.585057583456017
2602,13,pachitariu,13,2,corr_bits,train,0.601211547827942
2603,14,pachitariu,14,2,corr_bits,train,1.1800616123582155
2604,15,pachitariu,15,2,corr_bits,train,0.9302890122043569
2605,16,pachitariu,16,2,corr_bits,train,1.104544574848644
2606,17,pachitariu,17,2,corr_bits,train,1.296840360078569
2607,18,pachitariu,18,2,corr_bits,train,0.2301988697104666
2608,19,pachitariu,19,2,corr_bits,train,1.1766014522971342
2609,20,pachitariu,20,2,corr_bits,train,1.236788485871583
2610,0,pachitariu,0,2,rank,train,0.6501526466410605
2611,1,pachitariu,1,2,rank,train,0.32839371408818857
2612,2,pachitariu,2,2,rank,train,0.3523752406298556
2613,3,pachitariu,3,2,rank,train,0.3370344741895037
2614,4,pachitariu,4,2,rank,train,0.4047953847643627
2615,5,pachitariu,5,2,rank,train,0.4011500692978877
2616,6,pachitariu,6,2,rank,train,0.4075271424411197
2617,7,pachitariu,7,2,rank,train,0.48646811455418293
2618,8,pachitariu,8,2,rank,train,0.26714048168804894
2619,9,pachitariu,9,2,rank,train,0.4188190981718807
2620,10,pachitariu,10,2,rank,train,0.37911772987498554
2621,11,pachitariu,11,2,rank,train,0.3947568061466996
2622,12,pachitariu,12,2,rank,train,0.5195422787177723
2623,13,pachitariu,13,2,rank,train,0.24784119149129696
2624,14,pachitariu,14,2,rank,train,0.4164587044824316
2625,15,pachitariu,15,2,rank,train,0.4411611862961992
2626,16,pachitariu,16,2,rank,train,0.5017822434937338
2627,17,pachitariu,17,2,rank,train,0.545589689553983
2628,18,pachitariu,18,2,rank,train,0.3448777360593438
2629,19,pachitariu,19,2,rank,train,0.310605535271917
2630,20,pachitariu,20,2,rank,train,0.3561504773375432
2631,0,pachitariu,0,2,auc,train,0.9124848142097104
2632,1,pachitariu,1,2,auc,train,0.8796522469991858
2633,2,pachitariu,2,2,auc,train,0.8876945329708253
2634,3,pachitariu,3,2,auc,train,0.7670311619910409
2635,4,pachitariu,4,2,auc,train,0.7976611842533631
2636,5,pachitariu,5,2,auc,train,0.8969665271966527
2637,6,pachitariu,6,2,auc,train,0.8492074049440195
2638,7,pachitariu,7,2,auc,train,0.8092617611327553
2639,8,pachitariu,8,2,auc,train,0.7285907152281305
2640,9,pachitariu,9,2,auc,train,0.9364069696286514
2641,10,pachitariu,10,2,auc,train,0.8714797987836346
2642,11,pachitariu,11,2,auc,train,0.9267903197314963
2643,12,pachitariu,12,2,auc,train,0.8991824832485963
2644,13,pachitariu,13,2,auc,train,0.8543025925813532
2645,14,pachitariu,14,2,auc,train,0.9096675982750837
2646,15,pachitariu,15,2,auc,train,0.9185155466399197
2647,16,pachitariu,16,2,auc,train,0.9161131711779409
2648,17,pachitariu,17,2,auc,train,0.8834261120560797
2649,18,pachitariu,18,2,auc,train,0.7212254423767951
2650,19,pachitariu,19,2,auc,train,0.9443351691581432
2651,20,pachitariu,20,2,auc,train,0.9802442528735633
2652,0,ringach,0,2,corr,train,0.5817137078091686
2653,1,ringach,1,2,corr,train,0.42832145191959675
2654,2,ringach,2,2,corr,train,0.6615916872396596
2655,3,ringach,3,2,corr,train,0.20263147235047718
2656,4,ringach,4,2,corr,train,0.233624784484625
2657,5,ringach,5,2,corr,train,0.5744065674046684
2658,6,ringach,6,2,corr,train,0.43515585481164515
2659,7,ringach,7,2,corr,train,0.36004410177300006
2660,8,ringach,8,2,corr,train,0.32563606837157905
2661,9,ringach,9,2,corr,train,0.7789618503880038
2662,10,ringach,10,2,corr,train,0.680199315498883
2663,11,ringach,11,2,corr,train,0.7282650311115684
2664,12,ringach,12,2,corr,train,0.5209564386451392
2665,13,ringach,13,2,corr,train,0.5375119789518381
2666,14,ringach,14,2,corr,train,0.676749566696709
2667,15,ringach,15,2,corr,train,0.606587969109224
2668,16,ringach,16,2,corr,train,0.6597792661907163
2669,17,ringach,17,2,corr,train,0.6689538518173037
2670,18,ringach,18,2,corr,train,0.3049750648517425
2671,19,ringach,19,2,corr,train,0.6951521442979771
2672,20,ringach,20,2,corr,train,0.7635851293293873
2673,0,ringach,0,2,corr_bits,train,0.5959488813993586
2674,1,ringach,1,2,corr_bits,train,0.2924032372422214
2675,2,ringach,2,2,corr_bits,train,0.8305971835443829
2676,3,ringach,3,2,corr_bits,train,0.06048681313819541
2677,4,ringach,4,2,corr_bits,train,0.08097353412135648
2678,5,ringach,5,2,corr_bits,train,0.5776440625573145
2679,6,ringach,6,2,corr_bits,train,0.30286782960702047
2680,7,ringach,7,2,corr_bits,train,0.20030217379583515
2681,8,ringach,8,2,corr_bits,train,0.16171595756467522
2682,9,ringach,9,2,corr_bits,train,1.3465971323567643
2683,10,ringach,10,2,corr_bits,train,0.8961226836747231
2684,11,ringach,11,2,corr_bits,train,1.0904033874465904
2685,12,ringach,12,2,corr_bits,train,0.4567924091413305
2686,13,ringach,13,2,corr_bits,train,0.4919144454568347
2687,14,ringach,14,2,corr_bits,train,0.8836085617464566
2688,15,ringach,15,2,corr_bits,train,0.6618870396104959
2689,16,ringach,16,2,corr_bits,train,0.8244656396377318
2690,17,ringach,17,2,corr_bits,train,0.8559516872799028
2691,18,ringach,18,2,corr_bits,train,0.14084111670498195
2692,19,ringach,19,2,corr_bits,train,0.9524239319740015
2693,20,ringach,20,2,corr_bits,train,1.262096092716104
2694,0,ringach,0,2,rank,train,0.5471666288133207
2695,1,ringach,1,2,rank,train,0.3222422101971565
2696,2,ringach,2,2,rank,train,0.4054251675665038
2697,3,ringach,3,2,rank,train,0.38702538258813585
2698,4,ringach,4,2,rank,train,0.4426887121206512
2699,5,ringach,5,2,rank,train,0.39824818699958187
2700,6,ringach,6,2,rank,train,0.3435259162579992
2701,7,ringach,7,2,rank,train,0.4811225370017807
2702,8,ringach,8,2,rank,train,0.32181847824106985
2703,9,ringach,9,2,rank,train,0.5536385188936874
2704,10,ringach,10,2,rank,train,0.4483413349169928
2705,11,ringach,11,2,rank,train,0.42264520784717824
2706,12,ringach,12,2,rank,train,0.5698743042942386
2707,13,ringach,13,2,rank,train,0.3073603507837009
2708,14,ringach,14,2,rank,train,0.4876360582743429
2709,15,ringach,15,2,rank,train,0.42503607477867256
2710,16,ringach,16,2,rank,train,0.513690061232557
2711,17,ringach,17,2,rank,train,0.5392003940151786
2712,18,ringach,18,2,rank,train,0.24222363876630917
2713,19,ringach,19,2,rank,train,0.35176909266055145
2714,20,ringach,20,2,rank,train,0.41199795763105
2715,0,ringach,0,2,auc,train,0.7706395835951574
2716,1,ringach,1,2,auc,train,0.8193371943371943
2717,2,ringach,2,2,auc,train,0.8524610333879497
2718,3,ringach,3,2,auc,train,0.7140613803048668
2719,4,ringach,4,2,auc,train,0.7388717427823572
2720,5,ringach,5,2,auc,train,0.8016874607063109
2721,6,ringach,6,2,auc,train,0.7468998263311533
2722,7,ringach,7,2,auc,train,0.7377194084872858
2723,8,ringach,8,2,auc,train,0.7223988217606088
2724,9,ringach,9,2,auc,train,0.8948302146070191
2725,10,ringach,10,2,auc,train,0.826028870593569
2726,11,ringach,11,2,auc,train,0.8608267090620032
2727,12,ringach,12,2,auc,train,0.8157828077222313
2728,13,ringach,13,2,auc,train,0.8443844263041301
2729,14,ringach,14,2,auc,train,0.8692218668664343
2730,15,ringach,15,2,auc,train,0.834747576061518
2731,16,ringach,16,2,auc,train,0.845405687962494
2732,17,ringach,17,2,auc,train,0.785091618988712
2733,18,ringach,18,2,auc,train,0.6289344677277948
2734,19,ringach,19,2,auc,train,0.9010326514555468
2735,20,ringach,20,2,auc,train,0.9153795498084292
2736,0,rupprecht,0,2,corr,train,0.7634265080985476
2737,1,rupprecht,1,2,corr,train,0.49438528804881243
2738,2,rupprecht,2,2,corr,train,0.7368965222842326
2739,3,rupprecht,3,2,corr,train,0.25622641587046985
2740,4,rupprecht,4,2,corr,train,0.2883188863730563
2741,5,rupprecht,5,2,corr,train,0.7619270154629596
2742,6,rupprecht,6,2,corr,train,0.6160616773471508
2743,7,rupprecht,7,2,corr,train,0.5791778790426639
2744,8,rupprecht,8,2,corr,train,0.6350085230962764
2745,9,rupprecht,9,2,corr,train,0.8464292568076383
2746,10,rupprecht,10,2,corr,train,0.7867299494321786
2747,11,rupprecht,11,2,corr,train,0.7861195176253795
2748,12,rupprecht,12,2,corr,train,0.6739329979840235
2749,13,rupprecht,13,2,corr,train,0.7940724020163838
2750,14,rupprecht,14,2,corr,train,0.7580308082140991
2751,15,rupprecht,15,2,corr,train,0.7108227331352032
2752,16,rupprecht,16,2,corr,train,0.7212774645480413
2753,17,rupprecht,17,2,corr,train,0.7369839532417828
2754,18,rupprecht,18,2,corr,train,0.35439704782083276
2755,19,rupprecht,19,2,corr,train,0.801739902917753
2756,20,rupprecht,20,2,corr,train,0.8374146137132812
2757,0,rupprecht,0,2,corr_bits,train,1.2612582145696374
2758,1,rupprecht,1,2,corr_bits,train,0.4043374952759689
2759,2,rupprecht,2,2,corr_bits,train,1.1297859703350994
2760,3,rupprecht,3,2,corr_bits,train,0.09796807310622045
2761,4,rupprecht,4,2,corr_bits,train,0.12520740879109654
2762,5,rupprecht,5,2,corr_bits,train,1.2533700110575647
2763,6,rupprecht,6,2,corr_bits,train,0.6885712655644965
2764,7,rupprecht,7,2,corr_bits,train,0.589543865553485
2765,8,rupprecht,8,2,corr_bits,train,0.7447671632529846
2766,9,rupprecht,9,2,corr_bits,train,1.8182867120228277
2767,10,rupprecht,10,2,corr_bits,train,1.3919251135675859
2768,11,rupprecht,11,2,corr_bits,train,1.3882946380833854
2769,12,rupprecht,12,2,corr_bits,train,0.8735178644465447
2770,13,rupprecht,13,2,corr_bits,train,1.4365527918253795
2771,14,rupprecht,14,2,corr_bits,train,1.2331443708941292
2772,15,rupprecht,15,2,corr_bits,train,1.015283670186876
2773,16,rupprecht,16,2,corr_bits,train,1.0596187679756162
2774,17,rupprecht,17,2,corr_bits,train,1.1301928469643359
2775,18,rupprecht,18,2,corr_bits,train,0.19363018546938665
2776,19,rupprecht,19,2,corr_bits,train,1.4851429924443798
2777,20,rupprecht,20,2,corr_bits,train,1.7430532976693076
2778,0,rupprecht,0,2,rank,train,0.6235648065660516
2779,1,rupprecht,1,2,rank,train,0.32534229602360387
2780,2,rupprecht,2,2,rank,train,0.34140340263552527
2781,3,rupprecht,3,2,rank,train,0.3531237920786118
2782,4,rupprecht,4,2,rank,train,0.4261304537770438
2783,5,rupprecht,5,2,rank,train,0.3989333374652588
2784,6,rupprecht,6,2,rank,train,0.4092361704696463
2785,7,rupprecht,7,2,rank,train,0.5398505419782057
2786,8,rupprecht,8,2,rank,train,0.3641835304558745
2787,9,rupprecht,9,2,rank,train,0.41615363410990297
2788,10,rupprecht,10,2,rank,train,0.37191970963665316
2789,11,rupprecht,11,2,rank,train,0.3880625676788824
2790,12,rupprecht,12,2,rank,train,0.49347346924238844
2791,13,rupprecht,13,2,rank,train,0.24580666741005783
2792,14,rupprecht,14,2,rank,train,0.40219506615665124
2793,15,rupprecht,15,2,rank,train,0.4206909842712981
2794,16,rupprecht,16,2,rank,train,0.487741352453985
2795,17,rupprecht,17,2,rank,train,0.5185810465899499
2796,18,rupprecht,18,2,rank,train,0.29170510827424423
2797,19,rupprecht,19,2,rank,train,0.3047178405618133
2798,20,rupprecht,20,2,rank,train,0.35364017960765215
2799,0,rupprecht,0,2,auc,train,0.8961344308994176
2800,1,rupprecht,1,2,auc,train,0.8767827594358206
2801,2,rupprecht,2,2,auc,train,0.8758920158207146
2802,3,rupprecht,3,2,auc,train,0.7785337025470438
2803,4,rupprecht,4,2,auc,train,0.8162584156997564
2804,5,rupprecht,5,2,auc,train,0.895481496737269
2805,6,rupprecht,6,2,auc,train,0.8507907475150575
2806,7,rupprecht,7,2,auc,train,0.8440503120941728
